Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases,concept:name,time:timestamp,@@index,@@case_index,case:concept:name,case:label
Piston,missing,60,Case147,regular,Turning - Machine 8,ID0997,D,Machine 8 - Turning & Milling,28,0,294.0,2012-03-12 15:54:00+00:00,954,3,0,15,294.0,1002.0,3,18,Turning - Machine 8,2012-03-12 15:54:00+00:00,429,48,Case147,true
Piston,missing,60,Case147,regular,Packing,ID4820,D,Packing,59,0,60.0,2012-03-13 01:00:00+00:00,60,3,1,1,546.0,1548.0,4,19,Packing,2012-03-13 01:00:00+00:00,430,48,Case147,true
Piston,missing,60,Case147,regular,Turning - Machine 8,ID4219,D,Machine 8 - Turning & Milling,31,0,399.0,2012-03-13 02:04:00+00:00,124,3,1,2,64.0,1612.0,5,20,Turning - Machine 8,2012-03-13 02:04:00+00:00,431,48,Case147,true
Piston,missing,60,Case147,regular,Turning Q.C.,ID4287,D,Quality Check 1,59,0,60.0,2012-03-13 08:00:00+00:00,480,3,1,8,356.0,1968.0,6,19,Turning Q.C.,2012-03-13 08:00:00+00:00,432,48,Case147,true
Piston,missing,60,Case147,regular,other,other,D,other,59,0,217.0,2012-03-13 14:00:00+00:00,840,3,1,14,360.0,2328.0,7,19,other,2012-03-13 14:00:00+00:00,433,48,Case147,true
Piston,missing,60,Case147,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,59,0,43.0,2012-03-13 14:03:00+00:00,843,3,1,14,3.0,2331.0,8,18,Final Inspection Q.C.,2012-03-13 14:03:00+00:00,434,48,Case147,true
Ballnut,missing,100,Case97,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,100,0,75.0,2012-03-09 12:45:00+00:00,765,3,4,12,0.0,0.0,1,19,Turning & Milling Q.C.,2012-03-09 12:45:00+00:00,2464,217,Case97,false
Ballnut,missing,100,Case97,regular,Laser Marking - Machine 7,ID4445,D,Machine 7- Laser Marking,43,0,57.0,2012-03-11 15:53:00+00:00,953,3,6,15,3068.0,3068.0,2,16,Laser Marking - Machine 7,2012-03-11 15:53:00+00:00,2465,217,Case97,false
Ballnut,missing,100,Case97,regular,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,57,0,46.0,2012-03-11 16:48:00+00:00,1008,3,6,16,55.0,3123.0,3,16,Laser Marking - Machine 7,2012-03-11 16:48:00+00:00,2466,217,Case97,false
Ballnut,missing,100,Case97,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75.0,2012-03-12 01:15:00+00:00,75,3,0,1,0.0,3630.0,4,18,Lapping - Machine 1,2012-03-12 01:15:00+00:00,2467,217,Case97,false
Ballnut,missing,100,Case97,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75.0,2012-03-12 01:15:00+00:00,75,3,0,1,507.0,3630.0,5,18,Lapping - Machine 1,2012-03-12 01:15:00+00:00,2468,217,Case97,false
Ballnut,missing,100,Case97,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,100,0,1.0,2012-03-12 11:19:00+00:00,679,3,0,11,604.0,4234.0,6,18,Flat Grinding - Machine 11,2012-03-12 11:19:00+00:00,2469,217,Case97,false
Ballnut,missing,100,Case97,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,100,0,171.0,2012-03-12 14:10:00+00:00,850,3,0,14,171.0,4405.0,7,18,Lapping - Machine 1,2012-03-12 14:10:00+00:00,2470,217,Case97,false
Ballnut,missing,100,Case97,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,66.0,2012-03-18 15:00:00+00:00,900,3,6,15,8690.0,13095.0,8,21,Final Inspection Q.C.,2012-03-18 15:00:00+00:00,2471,217,Case97,false
Ballnut,missing,100,Case97,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,141.0,2012-03-19 16:00:00+00:00,960,3,0,16,1500.0,14595.0,9,20,Final Inspection Q.C.,2012-03-19 16:00:00+00:00,2472,217,Case97,false
Ballnut,missing,100,Case97,regular,Packing,ID4820,D,Packing,90,0,60.0,2012-03-22 01:00:00+00:00,60,3,3,1,0.0,18015.0,10,17,Packing,2012-03-22 01:00:00+00:00,2473,217,Case97,false
Ballnut,missing,100,Case97,regular,Packing,ID4820,D,Packing,10,0,60.0,2012-03-22 01:00:00+00:00,60,3,3,1,3420.0,18015.0,11,17,Packing,2012-03-22 01:00:00+00:00,2474,217,Case97,false
Ballnut,missing,100,Case97,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,100,0,40.0,2012-03-22 08:40:00+00:00,520,3,3,8,460.0,18475.0,12,17,Final Inspection Q.C.,2012-03-22 08:40:00+00:00,2475,217,Case97,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0,0,262.0,2012-01-26 07:00:00+00:00,420,1,3,7,0.0,0.0,1,34,Turning - Machine 9,2012-01-26 07:00:00+00:00,216,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4132,S,Machine 9 - Turning & Milling,1,0,112.0,2012-01-26 10:09:00+00:00,609,1,3,10,189.0,189.0,2,33,Turning - Machine 9,2012-01-26 10:09:00+00:00,217,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning Q.C.,ID4618,D,Quality Check 1,0,0,46.0,2012-01-26 11:57:00+00:00,717,1,3,11,108.0,297.0,3,33,Turning Q.C.,2012-01-26 11:57:00+00:00,218,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4132,D,Machine 9 - Turning & Milling,7,0,509.0,2012-01-26 20:29:00+00:00,1229,1,3,20,512.0,809.0,4,33,Turning - Machine 9,2012-01-26 20:29:00+00:00,219,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,14,0,587.0,2012-01-27 06:18:00+00:00,378,1,4,6,589.0,1398.0,5,33,Turning - Machine 9,2012-01-27 06:18:00+00:00,220,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID3846,D,Machine 9 - Turning & Milling,15,0,347.0,2012-01-27 12:51:00+00:00,771,1,4,12,393.0,1791.0,6,32,Turning - Machine 9,2012-01-27 12:51:00+00:00,221,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,13,0,412.0,2012-01-29 15:58:00+00:00,958,1,6,15,3067.0,4858.0,7,30,Turning - Machine 9,2012-01-29 15:58:00+00:00,222,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID3846,D,Machine 9 - Turning & Milling,14,0,348.0,2012-01-29 21:59:00+00:00,1319,1,6,21,361.0,5219.0,8,32,Turning - Machine 9,2012-01-29 21:59:00+00:00,223,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID3846,B,Machine 9 - Turning & Milling,0,0,105.0,2012-01-29 23:45:00+00:00,1425,1,6,23,106.0,5325.0,9,32,Turning - Machine 9,2012-01-29 23:45:00+00:00,224,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,5,0,164.0,2012-01-30 09:41:00+00:00,581,1,0,9,596.0,5921.0,10,30,Turning - Machine 9,2012-01-30 09:41:00+00:00,225,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning Q.C.,ID4618,D,Quality Check 1,69,0,75.0,2012-01-30 11:44:00+00:00,704,1,0,11,123.0,6044.0,11,28,Turning Q.C.,2012-01-30 11:44:00+00:00,226,23,Case12,false
Spur Gear,missing,69,Case12,regular,Turning & Milling - Machine 9,ID0937,D,Machine 9 - Turning & Milling,69,0,75.0,2012-02-05 01:15:00+00:00,75,2,6,1,8011.0,14055.0,12,34,Turning & Milling - Machine 9,2012-02-05 01:15:00+00:00,227,23,Case12,false
Spur Gear,missing,69,Case12,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,69,0,120.0,2012-02-05 16:00:00+00:00,960,2,6,16,885.0,14940.0,13,32,Lapping - Machine 1,2012-02-05 16:00:00+00:00,228,23,Case12,false
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75.0,2012-02-06 01:15:00+00:00,75,2,0,1,555.0,15495.0,14,32,Flat Grinding - Machine 11,2012-02-06 01:15:00+00:00,229,23,Case12,false
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,30,0,167.0,2012-02-06 12:40:00+00:00,760,2,0,12,685.0,16180.0,15,33,Flat Grinding - Machine 11,2012-02-06 12:40:00+00:00,230,23,Case12,false
Spur Gear,missing,69,Case12,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,25,0,60.0,2012-02-06 13:47:00+00:00,827,2,0,13,67.0,16247.0,16,32,Laser Marking - Machine 7,2012-02-06 13:47:00+00:00,231,23,Case12,false
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75.0,2012-02-07 01:15:00+00:00,75,2,1,1,0.0,16935.0,17,34,Flat Grinding - Machine 11,2012-02-07 01:15:00+00:00,232,23,Case12,false
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75.0,2012-02-07 01:15:00+00:00,75,2,1,1,688.0,16935.0,18,34,Flat Grinding - Machine 11,2012-02-07 01:15:00+00:00,233,23,Case12,false
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,9,0,1.0,2012-02-07 13:52:00+00:00,832,2,1,13,757.0,17692.0,19,34,Flat Grinding - Machine 11,2012-02-07 13:52:00+00:00,234,23,Case12,false
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,30,0,111.0,2012-02-07 15:43:00+00:00,943,2,1,15,111.0,17803.0,20,34,Flat Grinding - Machine 11,2012-02-07 15:43:00+00:00,235,23,Case12,false
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,143.0,2012-02-07 16:05:00+00:00,965,2,1,16,22.0,17825.0,21,34,Final Inspection Q.C.,2012-02-07 16:05:00+00:00,236,23,Case12,false
Spur Gear,missing,69,Case12,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,44,0,170.0,2012-02-07 16:38:00+00:00,998,2,1,16,33.0,17858.0,22,34,Laser Marking - Machine 7,2012-02-07 16:38:00+00:00,237,23,Case12,false
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,120.0,2012-02-13 17:50:00+00:00,1070,2,0,17,8712.0,26570.0,23,34,Final Inspection Q.C.,2012-02-13 17:50:00+00:00,238,23,Case12,false
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,103.0,2012-02-14 12:39:00+00:00,759,2,1,12,1129.0,27699.0,24,28,Final Inspection Q.C.,2012-02-14 12:39:00+00:00,239,23,Case12,false
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,69,0,1.0,2012-02-16 15:33:00+00:00,933,2,3,15,3054.0,30753.0,25,30,Final Inspection Q.C.,2012-02-16 15:33:00+00:00,240,23,Case12,false
Spur Gear,missing,69,Case12,regular,Packing,ID4820,D,Packing,69,0,60.0,2012-02-17 01:00:00+00:00,60,2,4,1,567.0,31320.0,26,28,Packing,2012-02-17 01:00:00+00:00,241,23,Case12,false
Spur Gear,missing,85,Case210,regular,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,1,0,360.0,2012-01-03 16:00:00+00:00,960,1,1,16,0.0,0.0,1,17,Turning & Milling - Machine 6,2012-01-03 16:00:00+00:00,942,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,50.0,2012-01-03 21:05:00+00:00,1265,1,1,21,305.0,305.0,2,18,Turning & Milling - Machine 6,2012-01-03 21:05:00+00:00,943,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,20,0,567.0,2012-01-04 06:33:00+00:00,393,1,2,6,568.0,873.0,3,16,Turning & Milling - Machine 6,2012-01-04 06:33:00+00:00,944,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,15,0,450.0,2012-01-04 15:30:00+00:00,930,1,2,15,537.0,1410.0,4,19,Turning & Milling - Machine 6,2012-01-04 15:30:00+00:00,945,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,18,0,619.0,2012-01-05 06:27:00+00:00,387,1,3,6,897.0,2307.0,5,21,Turning & Milling - Machine 6,2012-01-05 06:27:00+00:00,946,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,41.0,2012-01-05 07:35:00+00:00,455,1,3,7,68.0,2375.0,6,21,Turning & Milling Q.C.,2012-01-05 07:35:00+00:00,947,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,22,0,540.0,2012-01-05 17:00:00+00:00,1020,1,3,17,565.0,2940.0,7,21,Turning & Milling - Machine 6,2012-01-05 17:00:00+00:00,948,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,8,0,218.0,2012-01-06 00:00:00+00:00,0,1,4,0,420.0,3360.0,8,22,Turning & Milling - Machine 6,2012-01-06 00:00:00+00:00,949,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,97.0,2012-01-06 08:27:00+00:00,507,1,4,8,507.0,3867.0,9,21,Turning & Milling Q.C.,2012-01-06 08:27:00+00:00,950,83,Case210,false
Spur Gear,missing,85,Case210,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,85,0,5.0,2012-01-06 10:09:00+00:00,609,1,4,10,102.0,3969.0,10,21,Turning & Milling Q.C.,2012-01-06 10:09:00+00:00,951,83,Case210,false
Spur Gear,missing,85,Case210,regular,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,38,0,23.0,2012-01-06 12:49:00+00:00,769,1,4,12,160.0,4129.0,11,21,Laser Marking - Machine 7,2012-01-06 12:49:00+00:00,952,83,Case210,false
Spur Gear,missing,85,Case210,regular,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,47,0,20.0,2012-01-08 07:50:00+00:00,470,1,6,7,2581.0,6710.0,12,21,Laser Marking - Machine 7,2012-01-08 07:50:00+00:00,953,83,Case210,false
Spur Gear,missing,85,Case210,regular,other,ID4882,D,Machine 11 - Grinding,0,0,149.0,2012-01-08 17:08:00+00:00,1028,1,6,17,558.0,7268.0,13,25,other,2012-01-08 17:08:00+00:00,954,83,Case210,false
Spur Gear,missing,85,Case210,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,35,0,75.0,2012-01-08 17:38:00+00:00,1058,1,6,17,30.0,7298.0,14,25,Lapping - Machine 1,2012-01-08 17:38:00+00:00,955,83,Case210,false
Spur Gear,missing,85,Case210,regular,Lapping - Machine 1,ID4872,D,Machine 1 - Lapping,0,0,61.0,2012-01-08 17:51:00+00:00,1071,1,6,17,13.0,7311.0,15,25,Lapping - Machine 1,2012-01-08 17:51:00+00:00,956,83,Case210,false
Spur Gear,missing,85,Case210,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75.0,2012-01-09 01:15:00+00:00,75,1,0,1,444.0,7755.0,16,28,Lapping - Machine 1,2012-01-09 01:15:00+00:00,957,83,Case210,false
Spur Gear,missing,85,Case210,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,0,0,91.0,2012-01-09 09:43:00+00:00,583,1,0,9,508.0,8263.0,17,30,Lapping - Machine 1,2012-01-09 09:43:00+00:00,958,83,Case210,false
Spur Gear,missing,85,Case210,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,50,0,40.0,2012-01-09 09:45:00+00:00,585,1,0,9,2.0,8265.0,18,30,Lapping - Machine 1,2012-01-09 09:45:00+00:00,959,83,Case210,false
Spur Gear,missing,85,Case210,regular,Round Grinding - Machine 12,ID4528,S,Machine 12 - Grinding,0,0,65.0,2012-01-09 12:02:00+00:00,722,1,0,12,137.0,8402.0,19,30,Round Grinding - Machine 12,2012-01-09 12:02:00+00:00,960,83,Case210,false
Spur Gear,missing,85,Case210,regular,Round Grinding - Machine 12,ID4528,D,Machine 12 - Grinding,21,0,234.0,2012-01-09 16:29:00+00:00,989,1,0,16,267.0,8669.0,20,28,Round Grinding - Machine 12,2012-01-09 16:29:00+00:00,961,83,Case210,false
Spur Gear,missing,85,Case210,regular,Round Grinding - Machine 12,ID4872,D,Machine 12 - Grinding,3,0,34.0,2012-01-09 23:41:00+00:00,1421,1,0,23,432.0,9101.0,21,31,Round Grinding - Machine 12,2012-01-09 23:41:00+00:00,962,83,Case210,false
Spur Gear,missing,85,Case210,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,20,0,315.0,2012-01-10 13:36:00+00:00,816,1,1,13,835.0,9936.0,22,29,Final Inspection Q.C.,2012-01-10 13:36:00+00:00,963,83,Case210,false
Spur Gear,missing,85,Case210,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,52,0,441.0,2012-01-10 23:35:00+00:00,1415,1,1,23,599.0,10535.0,23,29,Round Grinding - Manual,2012-01-10 23:35:00+00:00,964,83,Case210,false
Spur Gear,missing,85,Case210,regular,Packing,ID4820,D,Packing,20,0,60.0,2012-01-11 01:00:00+00:00,60,1,2,1,85.0,10620.0,24,29,Packing,2012-01-11 01:00:00+00:00,965,83,Case210,false
Spur Gear,missing,85,Case210,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,9,0,87.0,2012-01-11 17:45:00+00:00,1065,1,2,17,1005.0,11625.0,25,30,Round Grinding - Manual,2012-01-11 17:45:00+00:00,966,83,Case210,false
Spur Gear,missing,85,Case210,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,54.0,2012-01-12 15:59:00+00:00,959,1,3,15,1334.0,12959.0,26,30,Final Inspection Q.C.,2012-01-12 15:59:00+00:00,967,83,Case210,false
Spur Gear,missing,85,Case210,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,65,0,1.0,2012-01-15 09:21:00+00:00,561,1,6,9,3922.0,16881.0,27,29,Final Inspection Q.C.,2012-01-15 09:21:00+00:00,968,83,Case210,false
Spur Gear,missing,85,Case210,regular,Packing,ID4820,D,Packing,65,0,60.0,2012-01-16 01:00:00+00:00,60,1,0,1,939.0,17820.0,28,27,Packing,2012-01-16 01:00:00+00:00,969,83,Case210,false
Cable Head,missing,33,Case104,regular,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,1,0,343.0,2012-03-20 02:26:00+00:00,146,3,1,2,0.0,0.0,1,20,Turning & Milling - Machine 5,2012-03-20 02:26:00+00:00,84,6,Case104,true
Cable Head,missing,33,Case104,regular,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,19,0,254.0,2012-03-20 06:41:00+00:00,401,3,1,6,255.0,255.0,2,20,Turning & Milling - Machine 5,2012-03-20 06:41:00+00:00,85,6,Case104,true
Cable Head,missing,33,Case104,regular,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,13,0,247.0,2012-03-20 11:07:00+00:00,667,3,1,11,266.0,521.0,3,18,Turning & Milling - Machine 5,2012-03-20 11:07:00+00:00,86,6,Case104,true
Cable Head,missing,33,Case104,regular,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,120.0,2012-03-20 11:54:00+00:00,714,3,1,11,47.0,568.0,4,18,Turning & Milling Q.C.,2012-03-20 11:54:00+00:00,87,6,Case104,true
Cable Head,missing,33,Case104,regular,Turning & Milling Q.C.,ID4493,D,Quality Check 1,33,0,46.0,2012-03-21 07:41:00+00:00,461,3,2,7,1187.0,1755.0,5,20,Turning & Milling Q.C.,2012-03-21 07:41:00+00:00,88,6,Case104,true
Cable Head,missing,33,Case104,regular,Laser Marking - Machine 7,ID4718,D,Machine 7- Laser Marking,33,0,28.0,2012-03-21 09:49:00+00:00,589,3,2,9,128.0,1883.0,6,19,Laser Marking - Machine 7,2012-03-21 09:49:00+00:00,89,6,Case104,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4794,S,Machine 4 - Turning & Milling,0,0,360.0,2012-01-02 07:00:00+00:00,420,1,0,7,0.0,0.0,1,2,Turning & Milling - Machine 4,2012-01-02 07:00:00+00:00,1169,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4529,S,Machine 4 - Turning & Milling,0,0,420.0,2012-01-02 14:00:00+00:00,840,1,0,14,420.0,420.0,2,6,Turning & Milling - Machine 4,2012-01-02 14:00:00+00:00,1170,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,10,0,120.0,2012-01-02 16:00:00+00:00,960,1,0,16,120.0,540.0,3,8,Turning & Milling - Machine 4,2012-01-02 16:00:00+00:00,1171,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4794,D,Machine 4 - Turning & Milling,52,0,660.0,2012-01-03 07:00:00+00:00,420,1,1,7,900.0,1440.0,4,16,Turning & Milling - Machine 4,2012-01-03 07:00:00+00:00,1172,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,0,0,9.0,2012-01-03 07:43:00+00:00,463,1,1,7,43.0,1483.0,5,16,Turning & Milling - Machine 4,2012-01-03 07:43:00+00:00,1173,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,1,0,74.0,2012-01-03 08:49:00+00:00,529,1,1,8,66.0,1549.0,6,16,Turning & Milling - Machine 4,2012-01-03 08:49:00+00:00,1174,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,94,0,87.0,2012-01-03 09:11:00+00:00,551,1,1,9,22.0,1571.0,7,16,Turning & Milling Q.C.,2012-01-03 09:11:00+00:00,1175,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,31,0,350.0,2012-01-03 16:07:00+00:00,967,1,1,16,416.0,1987.0,8,17,Turning & Milling - Machine 4,2012-01-03 16:07:00+00:00,1176,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4794,D,Machine 4 - Turning & Milling,65,0,618.0,2012-01-04 06:32:00+00:00,392,1,2,6,865.0,2852.0,9,16,Turning & Milling - Machine 4,2012-01-04 06:32:00+00:00,1177,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,39.0,2012-01-04 07:29:00+00:00,449,1,2,7,57.0,2909.0,10,16,Turning & Milling Q.C.,2012-01-04 07:29:00+00:00,1178,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,40,0,650.0,2012-01-04 18:03:00+00:00,1083,1,2,18,634.0,3543.0,11,21,Turning & Milling - Machine 4,2012-01-04 18:03:00+00:00,1179,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4794,D,Machine 4 - Turning & Milling,0,0,11.0,2012-01-04 20:18:00+00:00,1218,1,2,20,135.0,3678.0,12,21,Turning & Milling - Machine 4,2012-01-04 20:18:00+00:00,1180,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,67,0,627.0,2012-01-05 06:46:00+00:00,406,1,3,6,628.0,4306.0,13,21,Turning & Milling - Machine 4,2012-01-05 06:46:00+00:00,1181,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,83.0,2012-01-05 09:23:00+00:00,563,1,3,9,157.0,4463.0,14,20,Turning & Milling Q.C.,2012-01-05 09:23:00+00:00,1182,106,Case238,true
Electrical Contact,missing,320,Case238,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,54,0,643.0,2012-01-05 11:32:00+00:00,692,1,3,11,129.0,4592.0,15,19,Turning & Milling - Machine 4,2012-01-05 11:32:00+00:00,1183,106,Case238,true
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1,0,187.0,2012-02-02 22:53:00+00:00,1373,2,3,22,0.0,0.0,1,35,Turning & Milling - Machine 5,2012-02-02 22:53:00+00:00,2157,187,Case67,false
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,12,0,104.0,2012-02-02 23:39:00+00:00,1419,2,3,23,46.0,46.0,2,35,Turning & Milling - Machine 5,2012-02-02 23:39:00+00:00,2158,187,Case67,false
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0,0,360.0,2012-02-03 07:00:00+00:00,420,2,4,7,441.0,487.0,3,34,Turning & Milling - Machine 4,2012-02-03 07:00:00+00:00,2159,187,Case67,false
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,48,0,436.0,2012-02-03 07:02:00+00:00,422,2,4,7,2.0,489.0,4,34,Turning & Milling - Machine 5,2012-02-03 07:02:00+00:00,2160,187,Case67,false
